1.6401,0.0047,0.0297, 36664,25314,0,8456804,0,1181,3827,0,8725167,8456804,8904339,0,0,1,8316446,0.011, 36351
1.6570,0.0049,0.0299, 36664,36118,0,8456804,0,1197,16192,0,8725167,8456804,8904339,0,0,0,8316446,0.008, 36351
1.6627,0.0063,0.0313, 36751,38128,0,8456804,0,1205,7098,0,8725167,8456804,8904339,0,0,1,8352393,0.012, 36351
1.6770,0.0063,0.0313, 36751,35329,0,8456804,0,1221,16192,0,8725167,8456804,8904339,0,0,0,8352393,0.007, 36351
1.6873,0.0110,0.0360, 36462,37681,0,8456804,0,1234,12828,2708,8725167,8456804,8904339,0,0,1,8286712,0.012, 36751
1.7003,0.0089,0.0340, 36520,23746,0,8456804,0,1250,16192,0,8725167,8456804,8904339,0,0,0,8267731,0.007, 36751
1.7053,0.0100,0.0350, 36520,26545,0,8456804,0,1257,6309,4285,8725167,8456804,8904339,0,0,1,8267731,0.011, 36751
1.7176,0.0051,0.0301, 36520,12615,0,8456804,0,1273,15413,0,8725167,8456804,8904339,0,0,1,8267731,0.008, 36751
1.7341,0.0028,0.0278, 36625,25300,0,8358870,0,1286,12615,0,9122293,8358870,8769395,0,556266,1,8271470,0.007, 36751
1.7570,0.0038,0.0288, 36680,37622,0,8358870,0,1302,16192,0,9122293,8358870,8769395,0,556266,0,8181620,0.009, 36751
1.7699,0.0083,0.0334, 36735,40658,0,8358870,0,1318,16192,0,9122293,8358870,8769395,0,556266,0,8280308,0.018, 36751
1.7750,0.0107,0.0357, 36385,34745,0,8358870,0,1325,6267,2219,9122293,8358870,8769395,0,556266,1,8201416,0.020, 36735
1.7871,0.0171,0.0421, 36385,33750,0,8358870,0,1340,15163,15163,9122293,8358870,8769395,0,556266,1,8201416,0.006, 36735
1.8000,0.0073,0.0323, 36437,30028,0,8358870,0,1356,16192,0,9122293,8358870,8769395,0,556266,0,8213138,0.009, 36735
1.8028,0.0077,0.0327, 36437,30686,0,8358870,0,1360,3390,0,9122293,8358870,8769395,0,556266,1,8213138,0.011, 36735
1.8170,0.0043,0.0293, 36437,26378,0,8358870,0,1376,16192,0,9122293,8358870,8769395,0,556266,0,8213138,0.009, 36735
1.8229,0.0062,0.0312, 36517,26052,0,8836950,0,1384,7410,0,8407965,8836950,8138488,0,1384139,1,8175968,0.013, 36735
1.8369,0.0045,0.0295, 36517,22450,0,8836950,0,1400,16192,0,8407965,8836950,8138488,0,1384139,0,8175968,0.008, 36735
1.8392,0.0050,0.0300, 36573,20686,0,8836950,0,1403,2776,0,8407965,8836950,8138488,0,1384139,1,8188506,0.010, 36735
