1.1015,0.0001,0.0252, 43076,28224,0,8098782,0,568,6942,0,9684236,8098782,10769198,0,0,1,11466028,0.015 1
1.1077,0.0004,0.0256, 44162,37920,0,8098782,0,569,1212,0,9684236,8098782,10769198,0,0,0,11788562,0.001 1
1.1129,0.0004,0.0256, 44162,37920,0,8098782,0,577,9696,0,9684236,8098782,10769198,0,0,0,11788562,0.006 1
1.1179,0.0007,0.0258, 44162,36573,0,8799348,0,585,9696,0,10252224,8799348,10230727,0,0,0,11788562,0.011 1
1.1219,0.0002,0.0253, 45169,28953,0,8799348,0,592,7620,0,10252224,8799348,10230727,0,0,1,12057369,0.015 1
1.1277,0.0004,0.0255, 45169,39861,0,8799348,0,593,1212,0,10252224,8799348,10230727,0,0,0,12057369,0.001 1
1.1328,0.0004,0.0254, 45169,41073,0,8799348,0,601,9696,0,10252224,8799348,10230727,0,0,0,12057369,0.006 1
1.1382,0.0005,0.0255, 45169,38120,0,8799348,0,609,9696,0,10252224,8799348,10230727,0,0,0,12057369,0.011 1
1.1423,0.0001,0.0251, 46238,30983,0,8799348,0,616,8349,0,10252224,8799348,10230727,0,0,1,12370898,0.015 1
1.1477,0.0004,0.0256, 46238,40679,0,8799348,0,617,1212,0,10252224,8799348,10230727,0,0,0,12370898,0.001 1
1.1531,0.0004,0.0257, 46238,41891,0,8799348,0,626,10908,0,10252224,8799348,10230727,0,0,0,12370898,0.006 1
1.1584,0.0005,0.0257, 46238,37198,0,8799348,0,635,10908,0,10252224,8799348,10230727,0,0,0,12370898,0.011 1
1.1615,0.0001,0.0252, 46238,30455,0,8799348,0,641,6743,0,10252224,8799348,10230727,0,0,1,12370898,0.015 1
1.1673,0.0002,0.0253, 47372,40151,0,8799348,0,642,1212,0,10252224,8799348,10230727,0,0,0,12696031,0.001 1
1.1726,0.0004,0.0255, 47372,40151,0,9386030,0,651,10908,0,11133243,9386030,12321964,0,0,0,12696031,0.006 1
1.1778,0.0007,0.0258, 47372,39878,0,9386030,0,659,9696,0,11133243,9386030,12321964,0,0,0,12696031,0.010 1
1.1817,0.0001,0.0252, 48429,31239,0,9386030,0,667,8639,0,11133243,9386030,12321964,0,0,1,12979314,0.015 1
1.1877,0.0003,0.0254, 48429,44571,0,9386030,0,668,1212,0,11133243,9386030,12321964,0,0,0,12979314,0.001 1
1.1930,0.0004,0.0255, 48429,45783,0,9386030,0,677,10908,0,11133243,9386030,12321964,0,0,0,12979314,0.006 1
1.1983,0.0004,0.0255, 48429,40275,0,9386030,0,686,10908,0,11133243,9386030,12321964,0,0,0,12979314,0.011 1
1.2022,0.0001,0.0252, 49548,33276,0,9386030,0,693,8211,0,11133243,9386030,12321964,0,0,1,13302024,0.015 1
1.2077,0.0006,0.0257, 49548,42972,0,9386030,0,695,2424,0,11133243,9386030,12321964,0,0,0,13302024,0.001 1
1.2131,0.0004,0.0257, 49548,42972,0,9386030,0,705,12120,0,11133243,9386030,12321964,0,0,0,13302024,0.006 1
1.2181,0.0002,0.0252, 49548,38184,0,9386030,0,715,12120,0,11133243,9386030,12321964,0,0,0,13302024,0.011 1
1.2215,0.0002,0.0253, 50686,32784,0,10143956,0,720,5400,0,11717183,10143956,13874765,0,0,1,13630954,0.015 1
1.2272,0.0005,0.0256, 50686,44904,0,10143956,0,721,1212,0,11717183,10143956,13874765,0,0,0,13630954,0.000 1
1.2323,0.0004,0.0255, 50686,44904,0,10143956,0,731,12120,0,11717183,10143956,13874765,0,0,0,13630954,0.005 1
